time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),dew_point_2m (°C),wind_speed_10m (km/h),is_day ()
2013-12-24T00:00,21.0,75,0.00,1013.7,16.4,9.0,0
2013-12-24T06:00,28.1,43,0.00,1015.9,14.4,9.4,1
2013-12-24T12:00,28.1,55,0.00,1012.8,18.1,12.2,1
2013-12-24T18:00,23.9,71,0.00,1015.8,18.4,7.2,0
2013-12-25T00:00,19.4,89,0.00,1015.0,17.6,6.6,0
2013-12-25T06:00,28.6,44,0.00,1016.4,15.1,7.6,1
2013-12-25T12:00,27.0,59,0.00,1012.8,18.3,11.6,1
2013-12-25T18:00,23.1,74,0.00,1015.5,18.2,4.0,0
2013-12-26T00:00,20.1,86,0.00,1013.4,17.6,4.3,0
2013-12-26T06:00,28.6,43,0.00,1014.7,14.8,9.4,1
2013-12-26T12:00,27.2,60,0.00,1011.2,18.9,10.7,1
2013-12-26T18:00,23.1,78,0.00,1013.8,19.0,4.7,0
2013-12-27T00:00,20.6,88,0.00,1012.2,18.5,6.6,0
2013-12-27T06:00,27.3,54,0.00,1014.8,17.2,3.6,1
2013-12-27T12:00,26.2,65,0.00,1011.0,19.2,14.5,1
2013-12-27T18:00,22.9,67,0.00,1014.0,16.5,9.7,0
2013-12-28T00:00,21.0,63,0.00,1012.8,13.6,9.8,0
2013-12-28T06:00,26.3,46,0.00,1014.5,13.8,8.4,1
2013-12-28T12:00,26.4,51,0.00,1011.1,15.4,14.7,1
2013-12-28T18:00,22.3,57,0.00,1013.9,13.3,9.4,0
2013-12-29T00:00,20.3,68,0.00,1011.7,14.1,5.1,0
2013-12-29T06:00,26.7,48,0.00,1013.2,14.9,0.5,1
2013-12-29T12:00,25.8,62,0.00,1010.2,18.0,13.4,1
2013-12-29T18:00,21.7,85,0.00,1012.7,19.2,1.3,0
2013-12-30T00:00,21.4,88,0.00,1011.5,19.4,0.8,0
2013-12-30T06:00,26.1,60,0.00,1014.1,17.6,7.6,1
2013-12-30T12:00,25.1,65,0.00,1011.1,17.9,11.1,1
2013-12-30T18:00,21.8,83,0.00,1013.7,18.8,7.7,0
2013-12-31T00:00,20.0,87,0.00,1012.7,17.7,5.2,0
2013-12-31T06:00,26.0,54,0.00,1015.1,16.1,6.4,1
2013-12-31T12:00,26.2,56,0.00,1011.4,16.9,14.6,1
2013-12-31T18:00,22.6,64,0.00,1014.0,15.4,10.1,0
2014-01-01T00:00,20.8,70,0.00,1012.5,15.2,8.7,0
2014-01-01T06:00,28.2,45,0.00,1014.6,15.2,6.3,1
2014-01-01T12:00,27.7,57,0.00,1010.6,18.5,12.2,1
2014-01-01T18:00,23.7,72,0.00,1013.2,18.3,8.6,0
2014-01-02T00:00,21.0,83,0.00,1012.8,18.0,7.3,0
2014-01-02T06:00,29.1,43,0.00,1015.3,15.1,10.3,1
2014-01-02T12:00,28.0,57,0.00,1011.9,18.7,11.6,1
2014-01-02T18:00,23.7,70,0.00,1014.0,18.0,4.9,0
2014-01-03T00:00,20.8,85,0.00,1012.9,18.2,5.6,0
2014-01-03T06:00,29.4,42,0.00,1015.2,15.0,10.2,1
2014-01-03T12:00,27.3,61,0.00,1011.6,19.1,12.7,1
2014-01-03T18:00,22.5,80,0.00,1013.9,18.9,1.8,0
2014-01-04T00:00,21.4,91,0.00,1012.4,20.0,6.9,0
2014-01-04T06:00,27.1,58,0.00,1014.0,18.1,4.0,1
2014-01-04T12:00,26.3,67,0.00,1010.9,19.6,13.9,1
2014-01-04T18:00,22.8,75,0.00,1013.0,18.1,8.4,0
2014-01-05T00:00,21.1,80,0.00,1011.4,17.4,9.9,0
2014-01-05T06:00,26.2,44,0.00,1013.4,13.0,9.8,1
2014-01-05T12:00,25.9,47,0.00,1009.9,13.7,14.8,1
2014-01-05T18:00,21.0,55,0.00,1011.7,11.8,10.9,0
2014-01-06T00:00,19.2,57,0.00,1010.9,10.4,10.0,0
2014-01-06T06:00,25.6,36,0.00,1013.3,9.4,9.8,1
2014-01-06T12:00,27.3,41,0.00,1009.4,13.0,10.7,1
2014-01-06T18:00,22.3,54,0.00,1011.5,12.5,10.4,0
2014-01-07T00:00,18.9,69,0.00,1010.2,13.0,8.9,0
2014-01-07T06:00,28.3,43,0.00,1012.5,14.7,8.7,1
2014-01-07T12:00,27.7,58,0.00,1009.6,18.6,7.6,1
2014-01-07T18:00,21.7,88,0.00,1012.1,19.6,2.8,0
2014-01-08T00:00,19.9,91,0.00,1010.9,18.5,5.4,0
2014-01-08T06:00,28.1,49,0.00,1013.6,16.5,8.4,1
2014-01-08T12:00,26.9,65,0.00,1010.1,19.8,13.0,1
2014-01-08T18:00,22.1,92,0.00,1014.0,20.8,2.5,0
2014-01-09T00:00,20.3,95,0.00,1012.3,19.6,6.1,0
2014-01-09T06:00,26.5,53,0.00,1014.4,16.1,2.8,1
2014-01-09T12:00,25.7,59,0.00,1010.2,17.2,12.4,1
2014-01-09T18:00,21.4,71,0.00,1012.8,16.0,7.8,0
2014-01-10T00:00,19.0,73,0.00,1011.6,14.1,8.1,0
2014-01-10T06:00,25.5,41,0.00,1014.4,11.4,6.7,1
2014-01-10T12:00,24.7,49,0.00,1011.6,13.4,14.1,1
2014-01-10T18:00,20.4,60,0.00,1014.5,12.3,10.3,0
2014-01-11T00:00,18.2,55,0.00,1013.4,9.0,11.2,0
2014-01-11T06:00,23.4,33,0.00,1015.9,6.3,10.4,1
2014-01-11T12:00,24.2,38,0.00,1012.5,9.0,12.2,1
2014-01-11T18:00,19.8,62,0.00,1014.8,12.4,9.1,0
2014-01-12T00:00,16.6,78,0.00,1012.6,12.7,5.1,0
2014-01-12T06:00,26.1,39,0.00,1015.9,10.9,3.6,1
2014-01-12T12:00,25.1,50,0.00,1012.5,13.8,11.9,1
2014-01-12T18:00,20.1,83,0.00,1015.6,17.1,2.9,0
2014-01-13T00:00,17.6,92,0.00,1013.8,16.2,3.1,0
2014-01-13T06:00,26.2,46,0.00,1015.7,13.7,2.4,1
2014-01-13T12:00,25.2,63,0.00,1011.6,17.6,13.6,1
2014-01-13T18:00,21.1,86,0.00,1014.3,18.7,6.5,0
2014-01-14T00:00,19.5,88,0.00,1012.4,17.4,4.3,0
2014-01-14T06:00,26.2,55,0.00,1014.8,16.4,2.5,1
2014-01-14T12:00,25.6,67,0.00,1011.2,19.0,12.8,1
2014-01-14T18:00,21.9,77,0.00,1013.8,17.6,5.6,0
2014-01-15T00:00,19.9,81,0.00,1013.3,16.5,9.2,0
2014-01-15T06:00,26.2,42,0.00,1015.5,12.3,11.5,1
2014-01-15T12:00,27.0,44,0.00,1012.1,13.8,12.8,1
2014-01-15T18:00,21.9,57,0.00,1014.8,12.9,10.8,0
2014-01-16T00:00,19.8,59,0.00,1013.4,11.5,7.3,0
2014-01-16T06:00,26.2,40,0.00,1015.7,11.6,6.5,1
2014-01-16T12:00,26.1,54,0.00,1011.8,16.2,12.2,1
2014-01-16T18:00,20.8,81,0.00,1014.3,17.4,4.4,0
2014-01-17T00:00,18.6,89,0.00,1013.0,16.7,3.1,0
2014-01-17T06:00,25.1,53,0.00,1015.1,14.8,8.0,1
2014-01-17T12:00,24.1,57,0.00,1012.1,15.0,12.6,1
2014-01-17T18:00,19.1,76,0.00,1015.1,14.8,5.5,0
2014-01-18T00:00,16.1,87,0.00,1014.1,14.0,5.1,0
2014-01-18T06:00,24.6,36,0.00,1016.2,8.5,10.8,1
2014-01-18T12:00,26.8,32,0.00,1012.2,8.7,10.3,1
2014-01-18T18:00,21.7,46,0.00,1015.0,9.7,11.2,0
2014-01-19T00:00,18.8,63,0.00,1014.4,11.7,10.2,0
2014-01-19T06:00,26.9,41,0.00,1017.0,12.7,8.3,1
2014-01-19T12:00,25.8,53,0.00,1013.6,15.5,9.4,1
2014-01-19T18:00,20.9,84,0.00,1016.2,18.1,1.8,0
2014-01-20T00:00,18.3,89,0.00,1014.0,16.5,4.3,0
2014-01-20T06:00,26.2,46,0.00,1015.9,13.6,1.5,1
2014-01-20T12:00,26.1,59,0.00,1013.0,17.5,14.1,1
2014-01-20T18:00,22.6,80,0.00,1015.9,19.0,0.8,0
2014-01-21T00:00,21.0,90,0.00,1014.6,19.4,1.6,0
2014-01-21T06:00,25.7,55,0.00,1017.0,16.1,6.9,1
2014-01-21T12:00,26.0,62,0.50,1012.7,18.0,8.1,1
2014-01-21T18:00,22.8,74,0.00,1014.6,17.9,8.6,0
2014-01-22T00:00,21.9,77,0.00,1012.4,17.6,8.7,0
2014-01-22T06:00,26.6,57,0.00,1014.8,17.2,6.2,1
2014-01-22T12:00,26.7,64,0.00,1011.2,19.5,13.5,1
2014-01-22T18:00,23.1,76,0.00,1014.5,18.7,9.4,0
2014-01-23T00:00,21.8,79,0.00,1012.8,17.9,8.6,0
2014-01-23T06:00,27.1,56,0.00,1014.8,17.7,5.7,1
2014-01-23T12:00,26.5,67,0.00,1011.4,19.9,14.8,1
2014-01-23T18:00,23.1,81,0.00,1013.9,19.7,10.4,0
2014-01-24T00:00,21.5,86,0.00,1012.2,19.1,7.8,0
2014-01-24T06:00,26.8,58,0.00,1014.9,17.8,9.4,1
2014-01-24T12:00,26.9,63,0.00,1010.6,19.2,10.9,1
2014-01-24T18:00,22.8,81,0.00,1013.0,19.3,10.4,0
2014-01-25T00:00,21.2,86,0.00,1011.3,18.9,6.8,0
2014-01-25T06:00,28.9,52,0.00,1013.8,18.0,10.5,1
2014-01-25T12:00,27.2,67,0.00,1010.3,20.6,16.4,1
2014-01-25T18:00,23.1,85,0.00,1012.5,20.4,5.0,0
2014-01-26T00:00,21.7,83,0.00,1011.4,18.7,8.2,0
2014-01-26T06:00,30.1,45,0.00,1014.0,16.8,13.0,1
2014-01-26T12:00,29.0,57,0.00,1010.4,19.6,10.0,1
2014-01-26T18:00,25.7,67,0.00,1013.5,19.1,7.2,0
2014-01-27T00:00,23.4,71,0.00,1012.1,17.9,9.3,0
2014-01-27T06:00,30.1,40,0.00,1014.5,14.9,14.3,1
2014-01-27T12:00,29.9,47,0.00,1010.8,17.4,7.1,1
2014-01-27T18:00,25.2,65,0.00,1013.4,18.1,9.8,0
2014-01-28T00:00,22.6,65,0.00,1012.7,15.6,9.4,0
2014-01-28T06:00,29.4,39,0.00,1015.5,13.9,10.6,1
2014-01-28T12:00,28.2,51,0.00,1010.8,17.0,13.2,1
2014-01-28T18:00,23.7,60,0.00,1013.4,15.6,10.4,0
2014-01-29T00:00,19.6,76,0.00,1011.8,15.3,7.1,0
2014-01-29T06:00,29.0,32,0.00,1014.7,10.6,8.4,1
2014-01-29T12:00,28.2,48,0.00,1010.9,16.2,10.8,1
2014-01-29T18:00,23.5,55,0.00,1014.6,14.0,7.2,0
2014-01-30T00:00,19.5,75,0.00,1012.8,14.9,6.1,0
2014-01-30T06:00,29.5,35,0.00,1014.9,12.2,11.2,1
2014-01-30T12:00,29.1,47,0.00,1010.7,16.7,9.5,1
2014-01-30T18:00,24.0,57,0.00,1013.4,14.9,9.2,0
2014-01-31T00:00,20.0,74,0.00,1012.1,15.3,8.2,0
2014-01-31T06:00,30.0,36,0.00,1014.8,13.3,13.3,1
2014-01-31T12:00,29.5,46,0.00,1010.6,16.8,8.9,1
2014-01-31T18:00,23.7,64,0.00,1012.3,16.4,1.8,0
2014-02-01T00:00,19.7,83,0.00,1011.5,16.8,7.2,0
2014-02-01T06:00,30.0,34,0.00,1014.1,12.5,11.6,1
2014-02-01T12:00,29.0,47,0.00,1011.0,16.6,9.0,1
2014-02-01T18:00,23.6,68,0.00,1013.6,17.2,6.1,0
2014-02-02T00:00,20.4,79,0.00,1011.5,16.6,7.3,0
2014-02-02T06:00,29.6,34,0.00,1013.9,12.0,10.6,1
2014-02-02T12:00,29.5,45,0.00,1010.2,16.2,7.4,1
2014-02-02T18:00,24.2,60,0.00,1011.3,15.9,9.2,0
2014-02-03T00:00,21.2,69,0.00,1010.6,15.4,5.0,0
2014-02-03T06:00,29.5,39,0.00,1012.6,13.9,5.8,1
2014-02-03T12:00,29.1,53,0.00,1008.9,18.4,13.5,1
2014-02-03T18:00,24.4,59,0.00,1011.4,15.8,8.4,0
2014-02-04T00:00,21.1,73,0.00,1009.4,16.1,8.0,0
2014-02-04T06:00,29.5,39,0.00,1010.8,14.3,5.1,1
2014-02-04T12:00,29.4,53,0.00,1006.8,18.7,12.1,1
2014-02-04T18:00,24.4,64,0.00,1009.5,17.1,8.3,0
2014-02-05T00:00,20.9,78,0.00,1008.0,16.8,5.0,0
2014-02-05T06:00,29.4,41,0.00,1010.5,15.0,6.2,1
2014-02-05T12:00,29.2,51,0.00,1006.6,18.0,13.5,1
2014-02-05T18:00,23.5,67,0.00,1008.8,17.0,2.2,0
2014-02-06T00:00,22.6,77,0.00,1008.0,18.4,3.8,0
2014-02-06T06:00,28.5,46,0.00,1010.9,15.7,3.0,1
2014-02-06T12:00,27.6,57,0.00,1007.2,18.4,12.1,1
2014-02-06T18:00,21.7,84,0.00,1010.1,18.8,3.9,0
2014-02-07T00:00,18.9,89,0.00,1009.5,17.1,6.5,0
2014-02-07T06:00,27.7,46,0.00,1011.8,14.9,8.9,1
2014-02-07T12:00,27.0,62,0.00,1007.9,19.1,13.6,1
2014-02-07T18:00,22.8,74,0.00,1010.3,17.9,5.3,0
2014-02-08T00:00,19.6,95,0.00,1009.0,18.7,3.3,0
2014-02-08T06:00,27.2,50,0.00,1011.1,15.8,6.4,1
2014-02-08T12:00,26.4,54,0.00,1007.8,16.4,16.0,1
2014-02-08T18:00,21.7,69,0.00,1010.5,15.8,6.6,0
2014-02-09T00:00,18.5,88,0.00,1009.4,16.4,5.5,0
2014-02-09T06:00,26.1,38,0.00,1011.7,10.5,10.1,1
2014-02-09T12:00,26.1,41,0.00,1008.3,11.7,15.5,1
2014-02-09T18:00,21.0,61,0.00,1011.1,13.1,8.7,0
2014-02-10T00:00,17.9,78,0.00,1010.3,14.1,4.7,0
2014-02-10T06:00,25.5,37,0.00,1012.1,9.6,5.8,1
2014-02-10T12:00,25.9,45,0.00,1008.6,13.2,14.3,1
2014-02-10T18:00,21.2,74,0.00,1011.3,16.4,7.0,0
2014-02-11T00:00,18.9,88,0.00,1009.5,16.9,5.7,0
2014-02-11T06:00,25.1,54,0.00,1012.0,15.2,8.0,1
2014-02-11T12:00,24.9,56,0.00,1007.6,15.6,15.9,1
2014-02-11T18:00,20.8,68,0.00,1009.5,14.7,9.3,0
2014-02-12T00:00,17.1,83,0.00,1007.7,14.2,3.8,0
2014-02-12T06:00,25.4,46,0.00,1009.8,13.0,3.9,1
2014-02-12T12:00,25.3,44,0.00,1007.1,12.3,14.2,1
2014-02-12T18:00,20.8,74,0.00,1009.8,16.0,2.1,0
2014-02-13T00:00,20.5,86,0.00,1008.2,18.0,5.8,0
2014-02-13T06:00,26.2,56,0.00,1011.3,16.8,14.8,1
2014-02-13T12:00,25.3,57,0.10,1009.2,16.3,13.6,1
2014-02-13T18:00,21.8,74,0.00,1011.8,17.0,5.4,0
2014-02-14T00:00,20.2,81,0.80,1010.2,16.8,2.3,0
2014-02-14T06:00,23.6,66,0.40,1013.3,16.8,5.1,1
2014-02-14T12:00,25.2,49,0.00,1009.3,13.9,10.1,1
2014-02-14T18:00,21.7,66,0.00,1011.5,15.0,1.8,0
2014-02-15T00:00,18.6,86,0.00,1009.3,16.2,4.5,0
2014-02-15T06:00,23.0,65,0.00,1012.3,16.0,10.4,1
2014-02-15T12:00,23.9,62,0.10,1009.3,16.2,10.2,1
2014-02-15T18:00,21.4,79,0.00,1011.2,17.6,1.8,0
2014-02-16T00:00,17.7,96,0.00,1009.9,17.0,5.9,0
2014-02-16T06:00,24.4,55,0.00,1013.0,14.7,5.2,1
2014-02-16T12:00,25.3,51,0.00,1010.7,14.5,12.5,1
2014-02-16T18:00,21.6,63,0.00,1013.7,14.3,9.7,0
2014-02-17T00:00,19.6,64,0.00,1012.5,12.5,10.2,0
2014-02-17T06:00,27.1,32,0.00,1015.0,9.0,14.8,1
2014-02-17T12:00,28.5,37,0.00,1011.0,12.4,9.9,1
2014-02-17T18:00,23.3,54,0.00,1014.1,13.4,11.1,0
2014-02-18T00:00,20.2,53,0.00,1013.4,10.2,10.1,0
2014-02-18T06:00,29.0,27,0.00,1015.4,8.3,13.1,1
2014-02-18T12:00,29.7,39,0.00,1010.5,14.2,7.9,1
2014-02-18T18:00,23.6,52,0.00,1013.1,13.1,11.0,0
2014-02-19T00:00,19.7,68,0.00,1011.2,13.6,6.4,0
2014-02-19T06:00,29.8,31,0.00,1012.9,11.0,6.3,1
2014-02-19T12:00,29.1,50,0.00,1009.0,17.6,11.3,1
2014-02-19T18:00,23.5,67,0.00,1011.6,17.0,2.9,0
2014-02-20T00:00,22.8,82,0.00,1009.6,19.5,1.1,0
2014-02-20T06:00,28.4,47,0.00,1011.7,15.9,2.9,1
2014-02-20T12:00,27.1,60,0.00,1008.9,18.8,14.1,1
2014-02-20T18:00,22.0,90,0.00,1012.9,20.3,6.2,0
2014-02-21T00:00,21.2,95,0.00,1011.5,20.3,5.1,0
2014-02-21T06:00,27.2,58,0.00,1014.1,18.3,6.2,1
2014-02-21T12:00,26.0,63,0.00,1009.9,18.4,15.4,1
2014-02-21T18:00,22.5,84,0.00,1013.8,19.6,3.2,0
2014-02-22T00:00,21.5,91,0.00,1012.6,20.0,4.3,0
2014-02-22T06:00,25.8,62,0.00,1015.1,17.9,4.8,1
2014-02-22T12:00,26.0,58,0.00,1010.9,17.0,11.1,1
2014-02-22T18:00,22.3,78,0.00,1013.5,18.2,7.2,0
2014-02-23T00:00,19.9,89,0.00,1012.3,18.1,2.3,0
2014-02-23T06:00,27.5,49,0.00,1014.2,15.7,2.3,1
2014-02-23T12:00,27.5,60,0.00,1009.7,19.1,13.4,1
2014-02-23T18:00,23.8,75,0.00,1012.5,19.2,1.5,0
2014-02-24T00:00,20.9,92,0.00,1010.4,19.6,4.0,0
2014-02-24T06:00,30.5,47,0.00,1012.7,18.0,9.6,1
2014-02-24T12:00,27.9,65,0.00,1009.9,20.6,14.0,1
2014-02-24T18:00,24.2,87,0.00,1013.0,22.0,4.1,0
2014-02-25T00:00,23.2,91,0.00,1011.0,21.6,2.9,0
2014-02-25T06:00,29.5,59,0.00,1013.3,20.6,6.4,1
2014-02-25T12:00,27.9,67,0.00,1009.4,21.3,13.8,1
2014-02-25T18:00,23.5,91,0.00,1012.7,21.9,4.3,0
2014-02-26T00:00,22.6,99,0.00,1010.8,22.4,4.7,0
2014-02-26T06:00,27.7,64,0.00,1013.1,20.4,5.6,1
2014-02-26T12:00,27.5,68,0.00,1008.8,21.1,14.1,1
2014-02-26T18:00,24.3,89,0.00,1012.0,22.4,4.6,0
2014-02-27T00:00,21.6,97,0.00,1010.6,21.1,4.5,0
2014-02-27T06:00,27.9,58,0.00,1013.0,19.0,9.3,1
2014-02-27T12:00,27.3,46,0.00,1009.0,14.8,15.2,1
2014-02-27T18:00,23.6,69,0.00,1012.4,17.6,6.7,0
2014-02-28T00:00,21.7,76,0.00,1011.2,17.3,2.1,0
2014-02-28T06:00,26.7,43,0.00,1013.8,13.3,8.6,1
2014-02-28T12:00,25.9,50,0.00,1009.8,14.8,16.3,1
2014-02-28T18:00,21.8,65,0.00,1012.7,14.9,6.0,0
2014-03-01T00:00,18.2,86,0.00,1011.8,15.9,5.1,0
2014-03-01T06:00,25.9,41,0.00,1014.8,11.8,4.6,1
2014-03-01T12:00,26.4,44,0.00,1010.5,13.0,13.2,1
2014-03-01T18:00,22.5,55,0.00,1013.3,13.1,10.9,0
2014-03-02T00:00,20.5,51,0.00,1011.9,10.1,11.1,0
2014-03-02T06:00,28.2,25,0.00,1014.5,6.3,10.4,1
2014-03-02T12:00,28.3,35,0.00,1009.2,11.6,16.5,1
2014-03-02T18:00,23.6,53,0.00,1011.1,13.4,12.3,0
2014-03-03T00:00,21.0,56,0.00,1009.6,11.8,9.9,0
2014-03-03T06:00,29.5,33,0.00,1012.3,11.6,10.9,1
2014-03-03T12:00,28.2,46,0.00,1007.3,15.5,18.3,1
2014-03-03T18:00,24.2,52,0.00,1010.6,13.8,9.1,0
2014-03-04T00:00,19.3,78,0.00,1010.1,15.4,6.8,0
2014-03-04T06:00,28.0,53,0.00,1012.9,17.5,4.9,1
2014-03-04T12:00,27.2,58,0.00,1009.6,18.3,15.1,1
2014-03-04T18:00,23.5,79,0.00,1012.4,19.6,4.2,0
2014-03-05T00:00,22.3,91,0.00,1010.3,20.7,3.4,0
2014-03-05T06:00,28.0,59,0.00,1013.3,19.2,5.8,1
2014-03-05T12:00,27.4,62,0.00,1009.2,19.4,15.8,1
2014-03-05T18:00,21.6,93,0.00,1012.4,20.4,5.4,0
2014-03-06T00:00,22.0,96,0.00,1010.8,21.3,2.6,0
2014-03-06T06:00,27.4,62,0.00,1012.9,19.6,4.0,1
2014-03-06T12:00,27.4,62,0.00,1009.0,19.4,15.9,1
2014-03-06T18:00,23.2,87,0.00,1012.4,20.9,3.6,0
2014-03-07T00:00,22.9,90,0.00,1010.6,21.2,2.5,0
2014-03-07T06:00,28.0,58,0.00,1013.5,19.0,5.2,1
2014-03-07T12:00,27.2,66,0.00,1009.1,20.4,17.7,1
2014-03-07T18:00,23.9,86,0.00,1012.6,21.5,2.3,0
2014-03-08T00:00,23.3,91,0.00,1011.4,21.8,0.8,0
2014-03-08T06:00,28.3,61,0.00,1013.5,20.2,4.1,1
2014-03-08T12:00,27.9,61,0.00,1009.4,19.7,15.3,1
2014-03-08T18:00,24.1,86,0.00,1013.5,21.6,2.3,0
2014-03-09T00:00,22.8,93,0.00,1011.6,21.6,3.1,0
2014-03-09T06:00,28.3,59,0.00,1013.2,19.6,7.0,1
2014-03-09T12:00,27.5,60,0.00,1008.4,19.0,12.7,1
2014-03-09T18:00,23.1,85,0.00,1012.1,20.5,3.3,0
2014-03-10T00:00,22.8,90,0.00,1011.3,21.0,0.8,0
2014-03-10T06:00,28.2,56,0.00,1013.5,18.6,3.6,1
2014-03-10T12:00,27.3,60,0.00,1009.1,18.8,15.5,1
2014-03-10T18:00,24.0,79,0.00,1011.8,20.0,2.9,0
2014-03-11T00:00,20.2,96,0.00,1011.3,19.5,3.6,0
2014-03-11T06:00,28.1,45,0.00,1013.7,15.1,4.0,1
2014-03-11T12:00,28.4,52,0.00,1009.7,17.7,12.1,1
2014-03-11T18:00,23.5,86,0.00,1012.5,20.9,8.5,0
2014-03-12T00:00,21.4,93,0.00,1011.5,20.2,6.9,0
2014-03-12T06:00,31.0,33,0.00,1013.4,12.7,4.0,1
2014-03-12T12:00,30.4,48,0.00,1008.8,18.2,16.8,1
2014-03-12T18:00,25.7,66,0.80,1012.5,18.9,2.0,0
2014-03-13T00:00,24.6,74,0.00,1010.0,19.6,3.3,0
2014-03-13T06:00,31.8,47,0.00,1013.1,19.0,3.6,1
2014-03-13T12:00,30.5,54,0.00,1008.8,20.1,13.2,1
2014-03-13T18:00,26.4,65,0.00,1011.8,19.4,4.3,0
2014-03-14T00:00,22.5,89,0.00,1010.6,20.7,4.5,0
2014-03-14T06:00,32.9,41,0.00,1012.4,17.9,3.0,1
2014-03-14T12:00,30.9,53,0.00,1008.1,20.4,13.8,1
2014-03-14T18:00,25.7,75,0.00,1011.5,20.9,5.5,0
2014-03-15T00:00,24.3,84,0.00,1010.8,21.5,4.3,0
2014-03-15T06:00,33.7,39,0.00,1013.8,17.6,2.6,1
2014-03-15T12:00,30.7,55,0.00,1011.1,20.6,13.9,1
2014-03-15T18:00,25.9,74,0.00,1014.1,20.8,6.5,0
2014-03-16T00:00,24.1,78,0.00,1013.0,19.9,7.2,0
2014-03-16T06:00,33.2,35,0.00,1015.3,15.7,5.6,1
2014-03-16T12:00,32.0,45,0.00,1010.2,18.6,15.9,1
2014-03-16T18:00,28.1,51,0.00,1013.5,17.0,11.5,0
2014-03-17T00:00,26.3,53,0.00,1012.3,15.9,6.9,0
2014-03-17T06:00,34.0,32,0.00,1014.2,14.7,5.6,1
2014-03-17T12:00,32.5,41,0.00,1009.7,17.7,14.7,1
2014-03-17T18:00,27.1,60,0.00,1013.2,18.8,9.2,0
2014-03-18T00:00,24.0,78,0.00,1011.8,19.9,5.2,0
2014-03-18T06:00,33.0,34,0.00,1013.9,15.1,10.1,1
2014-03-18T12:00,31.0,52,0.00,1009.9,20.0,18.6,1
2014-03-18T18:00,26.7,56,0.00,1012.4,17.2,9.7,0
2014-03-19T00:00,25.0,58,0.00,1010.4,16.1,9.6,0
2014-03-19T06:00,33.4,35,0.00,1012.1,15.8,4.4,1
2014-03-19T12:00,32.6,37,0.00,1008.5,15.8,14.1,1
2014-03-19T18:00,27.7,40,0.00,1010.9,12.8,9.5,0
2014-03-20T00:00,25.8,51,0.00,1009.4,14.9,9.0,0
2014-03-20T06:00,34.0,26,0.00,1011.1,12.0,1.5,1
2014-03-20T12:00,31.3,47,0.00,1008.3,18.7,16.5,1
2014-03-20T18:00,26.0,69,0.00,1010.6,19.8,8.2,0
2014-03-21T00:00,23.4,86,0.00,1009.6,20.9,1.9,0
2014-03-21T06:00,31.4,36,0.00,1011.2,14.4,5.4,1
2014-03-21T12:00,29.2,52,0.00,1007.2,18.4,14.1,1
2014-03-21T18:00,24.1,80,0.00,1009.3,20.5,5.1,0
2014-03-22T00:00,21.4,94,0.00,1008.2,20.4,4.0,0
2014-03-22T06:00,28.0,53,0.00,1010.2,17.5,7.6,1
2014-03-22T12:00,27.8,56,0.00,1006.3,18.4,14.2,1
2014-03-22T18:00,22.7,86,0.00,1008.6,20.3,5.1,0
2014-03-23T00:00,21.3,96,0.00,1008.2,20.6,6.6,0
2014-03-23T06:00,29.9,43,0.00,1009.9,16.1,4.3,1
2014-03-23T12:00,29.5,60,0.00,1006.7,20.9,16.6,1
2014-03-23T18:00,24.1,92,0.00,1009.7,22.7,2.6,0
2014-03-24T00:00,23.3,94,0.00,1009.0,22.2,6.9,0
2014-03-24T06:00,30.5,50,0.00,1011.2,18.9,8.7,1
2014-03-24T12:00,29.3,61,0.00,1008.0,21.1,17.0,1
2014-03-24T18:00,24.0,87,0.00,1010.8,21.8,4.9,0
2014-03-25T00:00,22.1,95,0.00,1010.1,21.2,4.2,0
2014-03-25T06:00,31.0,46,0.00,1011.3,18.0,9.4,1
2014-03-25T12:00,30.1,51,0.00,1006.9,18.7,15.3,1
2014-03-25T18:00,25.5,73,0.00,1010.3,20.2,7.9,0
2014-03-26T00:00,23.2,88,0.00,1009.1,21.2,5.8,0
2014-03-26T06:00,31.8,40,0.00,1010.5,16.6,4.4,1
2014-03-26T12:00,30.9,57,0.00,1005.8,21.4,16.3,1
2014-03-26T18:00,26.5,68,0.00,1009.5,20.0,5.4,0
2014-03-27T00:00,24.4,85,0.00,1008.6,21.7,6.6,0
2014-03-27T06:00,32.8,37,0.00,1010.4,16.0,6.9,1
2014-03-27T12:00,30.0,57,0.00,1007.8,20.6,16.4,1
2014-03-27T18:00,26.0,82,0.00,1011.0,22.7,4.7,0
2014-03-28T00:00,22.4,93,0.00,1010.4,21.2,5.2,0
2014-03-28T06:00,31.2,48,0.00,1012.3,18.9,8.2,1
2014-03-28T12:00,30.5,52,0.00,1008.3,19.5,16.6,1
2014-03-28T18:00,25.8,76,0.00,1011.8,21.1,8.4,0
2014-03-29T00:00,23.6,86,0.00,1009.6,21.1,6.5,0
2014-03-29T06:00,32.7,42,0.00,1011.5,18.0,8.7,1
2014-03-29T12:00,31.5,48,0.00,1006.4,19.1,18.7,1
2014-03-29T18:00,26.8,61,0.00,1010.1,18.7,9.7,0
2014-03-30T00:00,25.0,70,0.00,1007.9,19.1,8.5,0
2014-03-30T06:00,34.5,31,0.00,1009.4,14.8,7.6,1
