time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),dew_point_2m (°C),wind_speed_10m (km/h),is_day ()
1998-04-29T00:00,23.8,54,0.00,980.7,14.1,6.7,0
1998-04-29T06:00,37.6,21,0.00,981.9,11.7,11.5,1
1998-04-29T12:00,38.9,15,0.00,977.7,7.6,12.5,1
1998-04-29T18:00,28.3,33,0.00,979.1,10.7,7.2,0
1998-04-30T00:00,27.2,37,0.00,979.7,11.2,7.3,0
1998-04-30T06:00,38.3,19,0.00,982.0,10.5,12.8,1
1998-04-30T12:00,38.3,19,0.10,978.9,10.7,13.3,1
1998-04-30T18:00,28.3,45,0.60,980.6,15.2,7.4,0
1998-05-01T00:00,26.3,47,0.00,980.4,14.0,6.9,0
1998-05-01T06:00,38.4,20,0.00,982.2,11.7,2.6,1
1998-05-01T12:00,38.1,18,0.00,979.1,10.0,11.3,1
1998-05-01T18:00,31.1,28,0.00,981.0,10.6,12.5,0
1998-05-02T00:00,26.0,46,0.00,981.1,13.5,8.4,0
1998-05-02T06:00,38.7,21,0.00,983.1,12.2,9.2,1
1998-05-02T12:00,39.3,17,0.00,979.6,9.8,11.7,1
1998-05-02T18:00,31.2,28,0.00,981.8,10.6,8.4,0
1998-05-03T00:00,26.4,47,0.00,981.6,14.1,2.6,0
1998-05-03T06:00,39.0,20,0.00,983.2,12.3,1.5,1
1998-05-03T12:00,40.2,19,0.00,978.9,12.4,19.4,1
1998-05-03T18:00,31.3,35,0.00,981.5,13.8,11.5,0
1998-05-04T00:00,27.3,47,0.00,980.2,15.1,12.8,0
1998-05-04T06:00,38.3,23,0.00,981.7,13.3,19.9,1
1998-05-04T12:00,39.5,15,0.00,977.4,8.6,21.2,1
1998-05-04T18:00,30.3,27,0.00,978.9,9.4,9.3,0
1998-05-05T00:00,25.6,39,0.00,977.6,10.6,6.6,0
1998-05-05T06:00,38.5,18,0.00,980.4,9.7,12.5,1
1998-05-05T12:00,39.1,16,0.00,977.2,8.8,16.7,1
1998-05-05T18:00,31.5,29,0.00,979.4,11.3,8.2,0
1998-05-06T00:00,26.9,34,0.00,979.4,9.7,15.1,0
1998-05-06T06:00,37.3,20,0.00,982.9,10.6,16.3,1
1998-05-06T12:00,35.9,27,0.10,980.6,14.0,2.3,1
1998-05-06T18:00,29.7,44,0.00,983.1,16.3,16.0,0
1998-05-07T00:00,26.1,51,0.20,982.7,15.1,17.8,0
1998-05-07T06:00,29.4,53,6.20,985.8,19.0,26.4,1
1998-05-07T12:00,29.8,57,0.30,982.1,20.4,11.9,1
1998-05-07T18:00,25.1,79,0.00,983.2,21.1,7.6,0
1998-05-08T00:00,22.0,89,17.30,985.5,20.1,14.0,0
1998-05-08T06:00,30.2,47,0.30,986.5,17.8,13.0,1
1998-05-08T12:00,29.8,45,0.90,981.7,16.4,12.0,1
1998-05-08T18:00,23.8,70,0.00,982.0,18.0,5.4,0
1998-05-09T00:00,21.6,80,0.00,981.6,18.1,5.4,0
1998-05-09T06:00,30.0,44,1.80,983.0,16.3,4.1,1
1998-05-09T12:00,30.9,36,1.20,979.2,14.2,9.6,1
1998-05-09T18:00,21.3,85,4.90,980.4,18.6,6.2,0
1998-05-10T00:00,21.9,66,0.00,979.1,15.4,4.6,0
1998-05-10T06:00,31.9,34,0.00,982.1,14.1,5.8,1
1998-05-10T12:00,29.6,42,1.90,980.8,15.1,5.3,1
1998-05-10T18:00,23.7,61,0.00,981.5,15.8,7.2,0
1998-05-11T00:00,20.4,80,0.00,981.8,16.8,6.8,0
1998-05-11T06:00,31.6,40,0.00,985.6,16.2,12.3,1
1998-05-11T12:00,32.6,34,0.00,981.6,14.7,1.3,1
1998-05-11T18:00,24.8,65,0.00,982.7,17.7,6.8,0
1998-05-12T00:00,22.9,66,0.00,982.0,16.1,8.3,0
1998-05-12T06:00,35.5,28,0.00,983.5,14.2,7.6,1
1998-05-12T12:00,37.4,21,0.00,979.8,11.2,13.2,1
1998-05-12T18:00,26.7,47,0.00,980.5,14.5,9.4,0
1998-05-13T00:00,24.4,52,0.00,980.1,13.9,7.1,0
1998-05-13T06:00,37.9,22,0.00,982.5,12.8,4.8,1
1998-05-13T12:00,39.5,15,0.00,978.8,8.5,7.5,1
1998-05-13T18:00,29.1,30,0.00,980.1,9.8,2.1,0
1998-05-14T00:00,23.5,56,0.00,980.5,14.1,8.0,0
1998-05-14T06:00,38.5,24,0.00,982.5,14.1,3.6,1
1998-05-14T12:00,40.8,14,0.00,978.0,8.1,16.9,1
1998-05-14T18:00,29.4,48,0.00,979.6,17.3,8.2,0
1998-05-15T00:00,25.7,57,0.00,978.5,16.5,7.3,0
1998-05-15T06:00,40.3,19,0.00,979.8,11.9,10.0,1
1998-05-15T12:00,42.0,13,0.00,975.2,7.9,15.0,1
1998-05-15T18:00,30.2,31,0.00,976.4,11.1,6.0,0
1998-05-16T00:00,25.8,40,0.00,977.1,11.2,8.7,0
1998-05-16T06:00,39.5,20,0.00,980.2,12.6,4.0,1
1998-05-16T12:00,42.2,12,0.00,975.5,7.1,13.9,1
1998-05-16T18:00,31.0,44,0.00,978.1,17.3,7.9,0
1998-05-17T00:00,26.7,55,0.00,979.3,17.1,13.7,1
1998-05-17T06:00,38.9,26,0.00,981.1,16.0,11.7,1
1998-05-17T12:00,41.5,19,0.00,976.6,13.0,3.2,1
1998-05-17T18:00,32.3,51,0.00,979.5,20.8,9.7,0
1998-05-18T00:00,28.2,64,0.00,979.4,20.8,11.3,1
1998-05-18T06:00,37.9,34,0.00,981.0,19.6,20.4,1
1998-05-18T12:00,40.5,25,0.00,976.3,16.6,0.4,1
1998-05-18T18:00,31.3,57,0.00,978.2,21.8,12.6,0
1998-05-19T00:00,28.8,65,0.00,978.7,21.5,9.8,1
1998-05-19T06:00,39.3,31,0.00,979.0,18.9,6.5,1
1998-05-19T12:00,41.4,18,0.00,974.2,12.3,10.2,1
1998-05-19T18:00,32.6,30,0.00,974.9,12.8,8.6,0
1998-05-20T00:00,26.7,50,0.00,975.1,15.3,7.4,1
1998-05-20T06:00,40.7,18,0.00,976.9,11.6,6.8,1
1998-05-20T12:00,41.9,13,0.00,973.1,8.3,13.8,1
1998-05-20T18:00,30.8,26,0.00,974.9,9.2,8.4,0
1998-05-21T00:00,24.7,40,0.00,975.1,10.3,6.1,1
1998-05-21T06:00,41.7,14,0.00,977.6,8.9,6.6,1
1998-05-21T12:00,43.3,12,0.00,974.4,8.1,12.5,1
1998-05-21T18:00,32.6,23,0.00,975.8,8.8,9.3,0
1998-05-22T00:00,27.1,35,0.00,975.9,10.5,8.6,1
1998-05-22T06:00,43.6,12,0.00,978.6,8.3,18.8,1
1998-05-22T12:00,43.8,11,0.00,974.4,7.0,16.7,1
1998-05-22T18:00,32.7,19,0.00,975.8,5.9,12.0,0
1998-05-23T00:00,28.1,29,0.00,974.6,8.3,11.4,1
1998-05-23T06:00,42.7,13,0.00,976.8,7.9,23.8,1
1998-05-23T12:00,44.0,11,0.00,972.4,7.3,22.5,1
1998-05-23T18:00,35.3,19,0.00,973.9,8.1,17.4,0
1998-05-24T00:00,30.0,29,0.00,973.8,10.2,13.8,1
1998-05-24T06:00,43.1,17,0.00,976.4,12.8,20.9,1
1998-05-24T12:00,45.0,14,0.00,973.3,11.6,15.0,1
1998-05-24T18:00,34.6,27,0.00,974.9,12.8,7.7,0
1998-05-25T00:00,29.5,45,0.00,975.1,16.3,6.8,1
1998-05-25T06:00,40.8,26,0.00,977.5,17.3,3.4,1
1998-05-25T12:00,44.0,19,0.00,972.5,15.3,10.2,1
1998-05-25T18:00,34.3,47,0.00,974.2,21.3,8.6,0
1998-05-26T00:00,28.3,75,0.00,972.8,23.5,5.6,1
1998-05-26T06:00,41.0,23,0.00,975.1,16.1,11.5,1
1998-05-26T12:00,45.9,11,0.00,971.3,7.8,12.2,1
1998-05-26T18:00,34.1,45,0.00,973.8,20.5,8.4,0
1998-05-27T00:00,29.4,63,0.00,973.8,21.6,6.0,1
1998-05-27T06:00,41.7,21,0.00,976.1,15.3,12.1,1
1998-05-27T12:00,45.3,13,0.00,971.9,10.3,9.9,1
1998-05-27T18:00,33.9,23,0.00,974.1,9.5,12.6,0
1998-05-28T00:00,30.2,57,0.00,973.5,20.8,11.0,1
1998-05-28T06:00,41.9,22,0.00,975.0,16.1,6.1,1
1998-05-28T12:00,45.2,10,0.00,970.7,6.2,16.3,1
1998-05-28T18:00,34.7,19,0.00,973.0,8.0,10.7,0
1998-05-29T00:00,26.8,41,0.00,971.7,12.4,11.1,1
1998-05-29T06:00,42.7,9,0.00,974.4,2.6,5.0,1
1998-05-29T12:00,43.4,8,0.00,970.4,1.6,17.9,1
1998-05-29T18:00,31.7,13,0.00,971.8,-0.0,7.1,0
1998-05-30T00:00,26.7,25,0.00,971.5,5.3,9.1,1
1998-05-30T06:00,41.6,14,0.00,974.6,8.5,14.7,1
1998-05-30T12:00,43.0,9,0.00,972.0,3.2,13.4,1
1998-05-30T18:00,32.4,21,0.00,973.3,7.2,9.4,0
1998-05-31T00:00,28.0,24,0.00,974.9,5.5,13.3,1
1998-05-31T06:00,42.7,14,0.00,977.2,9.2,17.8,1
1998-05-31T12:00,43.7,10,0.00,974.2,6.0,13.5,1
1998-05-31T18:00,33.1,21,0.00,975.2,7.9,7.6,0
1998-06-01T00:00,32.1,25,0.00,976.5,9.9,14.6,1
1998-06-01T06:00,44.1,13,0.00,978.6,9.4,20.4,1
1998-06-01T12:00,42.8,13,0.00,975.1,8.9,18.7,1
1998-06-01T18:00,33.3,23,0.00,975.9,9.6,9.9,0
1998-06-02T00:00,28.1,33,0.00,974.9,10.2,9.3,1
1998-06-02T06:00,41.9,15,0.00,976.9,9.5,15.9,1
1998-06-02T12:00,42.5,15,0.00,974.0,10.5,12.2,1
1998-06-02T18:00,34.4,27,0.00,976.4,12.8,21.6,0
1998-06-03T00:00,29.8,49,0.00,976.4,17.9,10.9,1
1998-06-03T06:00,41.2,19,0.00,977.5,13.2,17.1,1
1998-06-03T12:00,37.7,28,2.60,974.3,15.9,17.0,1
1998-06-03T18:00,29.7,51,0.00,976.7,18.6,10.2,0
1998-06-04T00:00,27.4,58,0.00,976.7,18.4,5.8,1
1998-06-04T06:00,39.8,23,0.00,979.7,14.5,7.4,1
1998-06-04T12:00,41.2,18,0.00,976.2,12.0,8.7,1
1998-06-04T18:00,32.3,33,0.00,978.5,14.1,9.0,0
1998-06-05T00:00,27.5,57,0.00,976.7,18.1,3.0,1
1998-06-05T06:00,39.9,23,0.00,979.5,14.9,5.8,1
1998-06-05T12:00,41.1,18,0.00,975.5,12.4,10.0,1
1998-06-05T18:00,31.2,38,0.00,976.8,15.4,3.3,0
1998-06-06T00:00,28.1,50,0.00,976.4,16.5,7.8,1
1998-06-06T06:00,41.6,16,0.00,978.6,11.1,5.4,1
1998-06-06T12:00,41.7,15,0.00,975.0,9.6,8.9,1
1998-06-06T18:00,32.5,26,0.00,975.9,10.7,7.6,0
1998-06-07T00:00,30.0,31,0.00,976.2,11.1,12.9,1
1998-06-07T06:00,41.3,20,0.00,977.6,13.8,17.5,1
1998-06-07T12:00,42.0,18,0.00,974.0,13.1,12.0,1
1998-06-07T18:00,34.3,30,0.00,976.0,14.3,16.0,0
1998-06-08T00:00,31.1,42,0.00,976.0,16.6,14.3,1
1998-06-08T06:00,41.2,21,0.00,977.5,14.8,22.6,1
1998-06-08T12:00,40.1,19,0.00,974.0,12.2,8.4,1
1998-06-08T18:00,32.6,33,0.00,976.4,14.3,17.9,0
1998-06-09T00:00,31.4,54,0.00,974.9,21.0,17.7,1
1998-06-09T06:00,39.3,29,0.00,976.3,18.2,20.7,1
1998-06-09T12:00,38.0,27,0.00,972.9,15.9,15.3,1
1998-06-09T18:00,30.6,52,0.00,975.0,19.7,9.9,0
1998-06-10T00:00,29.6,51,0.00,972.3,18.4,6.3,1
1998-06-10T06:00,36.8,30,0.00,973.7,16.5,12.5,1
1998-06-10T12:00,29.1,68,1.70,970.9,22.7,10.9,1
1998-06-10T18:00,26.3,80,4.30,971.5,22.6,7.9,0
1998-06-11T00:00,23.2,93,4.40,973.7,22.1,15.5,1
1998-06-11T06:00,30.8,51,0.00,977.7,19.6,21.2,1
1998-06-11T12:00,33.2,45,0.00,976.1,19.5,14.3,1
1998-06-11T18:00,26.8,75,0.00,977.9,22.0,5.7,0
1998-06-12T00:00,24.0,91,0.00,978.6,22.4,6.5,1
1998-06-12T06:00,34.2,49,0.00,979.9,22.0,9.6,1
1998-06-12T12:00,34.7,46,0.00,976.4,21.3,16.9,1
1998-06-12T18:00,28.1,72,0.00,977.3,22.5,9.4,0
1998-06-13T00:00,25.5,83,0.00,976.7,22.4,8.4,1
1998-06-13T06:00,34.6,42,0.00,978.7,19.8,15.2,1
1998-06-13T12:00,34.5,41,0.20,975.8,19.3,14.4,1
1998-06-13T18:00,28.6,65,0.00,977.9,21.4,11.0,0
1998-06-14T00:00,25.5,76,0.00,978.7,21.0,7.9,1
1998-06-14T06:00,36.2,30,0.00,980.5,15.9,7.8,1
1998-06-14T12:00,36.5,28,0.00,977.0,15.2,14.2,1
1998-06-14T18:00,28.8,57,0.00,979.8,19.4,7.6,0
1998-06-15T00:00,26.2,68,0.00,980.1,19.8,7.5,1
1998-06-15T06:00,36.8,42,0.00,981.3,21.9,14.2,1
1998-06-15T12:00,35.3,47,3.10,976.9,22.2,2.6,1
1998-06-15T18:00,31.1,60,0.00,978.9,22.4,6.7,0
1998-06-16T00:00,28.7,67,0.40,977.7,22.0,15.5,1
1998-06-16T06:00,30.1,72,5.10,979.7,24.4,11.2,1
1998-06-16T12:00,26.9,92,14.50,976.5,25.4,11.7,1
1998-06-16T18:00,25.8,88,4.00,976.7,23.6,6.5,0
1998-06-17T00:00,24.9,94,13.80,975.8,23.9,9.8,1
1998-06-17T06:00,27.0,89,2.80,976.6,25.0,4.8,1
1998-06-17T12:00,28.8,77,2.00,974.2,24.4,6.5,1
1998-06-17T18:00,25.7,92,0.00,975.2,24.4,5.9,0
1998-06-18T00:00,25.2,97,1.30,975.1,24.8,5.5,1
1998-06-18T06:00,30.8,69,0.40,976.3,24.6,8.7,1
1998-06-18T12:00,31.8,66,0.50,973.1,24.5,5.6,1
1998-06-18T18:00,28.4,84,0.00,975.0,25.4,4.7,0
1998-06-19T00:00,28.4,80,0.00,974.9,24.7,10.4,1
1998-06-19T06:00,35.4,45,0.00,976.6,21.8,13.9,1
1998-06-19T12:00,37.7,37,0.00,973.1,20.5,7.3,1
1998-06-19T18:00,28.5,68,0.00,973.4,22.1,7.4,0
1998-06-20T00:00,26.0,64,0.00,972.5,18.7,8.0,1
1998-06-20T06:00,36.9,37,0.00,973.2,19.8,9.7,1
1998-06-20T12:00,39.6,35,0.00,969.9,21.2,4.8,1
1998-06-20T18:00,30.1,61,0.00,970.0,21.7,7.9,0
1998-06-21T00:00,26.9,90,0.00,970.3,25.2,7.9,1
1998-06-21T06:00,36.8,41,0.00,972.0,21.2,6.2,1
1998-06-21T12:00,39.0,34,0.00,969.0,20.4,5.1,1
1998-06-21T18:00,31.0,64,0.00,971.2,23.5,9.5,0
1998-06-22T00:00,28.4,82,0.00,972.4,25.0,14.7,1
1998-06-22T06:00,36.0,49,0.00,973.5,23.5,1.1,1
1998-06-22T12:00,38.2,44,0.00,969.6,23.8,0.4,1
1998-06-22T18:00,32.1,70,0.20,972.3,25.9,5.2,0
1998-06-23T00:00,29.9,83,0.00,971.6,26.7,5.6,1
1998-06-23T06:00,38.3,38,0.00,973.1,21.3,9.6,1
1998-06-23T12:00,40.5,25,0.00,969.6,16.9,5.5,1
1998-06-23T18:00,32.2,51,0.00,972.1,20.8,6.8,0
1998-06-24T00:00,29.2,79,0.00,972.1,25.3,4.7,1
1998-06-24T06:00,37.7,39,0.00,974.1,21.2,1.1,1
1998-06-24T12:00,39.1,31,0.00,970.5,18.8,1.6,1
1998-06-24T18:00,32.4,60,0.00,972.0,23.7,8.0,0
1998-06-25T00:00,30.0,74,0.00,972.2,24.8,8.3,1
1998-06-25T06:00,37.7,46,0.00,972.4,24.0,2.5,1
1998-06-25T12:00,40.6,26,0.00,968.0,17.7,8.9,1
1998-06-25T18:00,33.0,53,0.00,970.6,22.0,6.1,0
1998-06-26T00:00,30.3,72,0.00,969.8,24.7,7.8,1
1998-06-26T06:00,38.2,44,0.00,971.2,23.9,6.2,1
1998-06-26T12:00,41.0,27,0.00,967.4,18.3,7.3,1
1998-06-26T18:00,31.1,72,0.00,971.1,25.4,16.3,0
1998-06-27T00:00,29.0,78,0.00,971.8,24.7,17.2,1
1998-06-27T06:00,36.2,52,0.00,972.6,24.8,10.7,1
1998-06-27T12:00,37.9,45,0.00,969.3,23.9,14.6,1
1998-06-27T18:00,29.5,75,0.00,973.3,24.6,18.8,0
1998-06-28T00:00,28.1,84,0.10,974.4,25.1,16.7,1
1998-06-28T06:00,34.0,58,0.00,976.1,24.6,10.0,1
1998-06-28T12:00,33.9,57,0.60,971.3,24.1,13.4,1
1998-06-28T18:00,28.9,80,0.00,974.2,25.0,16.9,0
1998-06-29T00:00,27.3,89,3.80,973.3,25.4,10.2,1
1998-06-29T06:00,32.5,63,1.50,973.8,24.6,17.4,1
1998-06-29T12:00,29.2,78,13.30,971.3,24.9,17.5,1
1998-06-29T18:00,26.8,92,2.10,972.7,25.3,15.8,0
1998-06-30T00:00,25.7,99,10.70,971.7,25.5,17.0,1
1998-06-30T06:00,26.3,94,11.00,972.4,25.3,25.9,1
1998-06-30T12:00,29.4,77,0.80,969.7,25.0,12.1,1
1998-06-30T18:00,27.8,86,0.20,972.0,25.2,16.3,0
1998-07-01T00:00,25.6,98,13.90,971.4,25.3,14.5,1
1998-07-01T06:00,26.7,93,3.20,972.7,25.4,21.4,1
1998-07-01T12:00,31.1,74,3.00,969.9,25.9,12.6,1
1998-07-01T18:00,27.7,90,1.40,972.5,25.9,13.5,0
1998-07-02T00:00,25.9,99,7.10,972.7,25.7,14.1,1
1998-07-02T06:00,26.2,95,10.90,974.8,25.4,18.3,1
1998-07-02T12:00,31.5,75,0.40,971.4,26.5,9.4,1
1998-07-02T18:00,28.0,88,0.20,974.6,25.8,10.7,0
1998-07-03T00:00,26.2,94,6.20,973.5,25.2,14.9,1
1998-07-03T06:00,29.3,82,0.00,975.5,25.9,10.8,1
1998-07-03T12:00,29.1,83,3.40,972.0,25.9,6.8,1
1998-07-03T18:00,27.0,93,0.60,974.5,25.8,7.3,0
1998-07-04T00:00,26.1,97,9.80,973.8,25.6,3.3,1
1998-07-04T06:00,26.7,93,2.30,975.1,25.4,4.4,1
1998-07-04T12:00,29.8,78,0.70,971.6,25.6,3.3,1
1998-07-04T18:00,26.6,96,8.50,973.9,25.9,3.6,0
1998-07-05T00:00,26.0,96,12.40,972.7,25.3,4.7,1
1998-07-05T06:00,26.6,91,2.30,973.8,25.0,5.0,1
1998-07-05T12:00,31.0,73,0.20,970.4,25.6,8.9,1
1998-07-05T18:00,27.4,95,0.60,972.6,26.5,6.8,0
1998-07-06T00:00,26.3,93,6.10,970.8,25.1,12.2,1
1998-07-06T06:00,27.5,90,8.30,972.8,25.7,13.4,1
1998-07-06T12:00,31.0,72,0.50,969.7,25.5,11.3,1
1998-07-06T18:00,26.4,97,9.40,972.0,25.8,6.9,0
1998-07-07T00:00,27.1,89,0.10,970.4,25.1,6.2,1
1998-07-07T06:00,29.8,79,3.30,972.3,25.8,5.2,1
1998-07-07T12:00,31.6,70,0.80,969.7,25.6,9.1,1
1998-07-07T18:00,27.1,92,2.20,972.2,25.6,2.2,0
1998-07-08T00:00,25.8,96,3.30,971.3,25.2,5.5,1
1998-07-08T06:00,31.8,72,0.60,972.6,26.0,6.0,1
1998-07-08T12:00,29.6,82,15.30,970.1,26.1,10.3,1
1998-07-08T18:00,26.5,97,11.60,973.1,26.0,6.0,0
1998-07-09T00:00,25.5,96,15.20,972.9,24.8,3.3,0
1998-07-09T06:00,30.1,73,1.50,974.0,24.8,5.1,1
1998-07-09T12:00,30.8,76,2.10,971.5,26.1,6.4,1
1998-07-09T18:00,27.6,93,1.20,974.3,26.4,11.3,0
1998-07-10T00:00,25.9,98,6.40,973.8,25.5,4.0,0
1998-07-10T06:00,29.2,81,1.30,975.0,25.5,5.7,1
1998-07-10T12:00,28.6,85,3.40,972.3,25.8,6.6,1
1998-07-10T18:00,27.0,94,0.50,973.5,26.0,4.5,0
1998-07-11T00:00,26.7,95,0.00,972.0,25.8,2.1,0
1998-07-11T06:00,30.6,74,0.50,974.1,25.4,4.4,1
1998-07-11T12:00,30.4,75,3.20,970.6,25.6,9.7,1
1998-07-11T18:00,26.6,94,4.70,972.8,25.6,4.9,0
1998-07-12T00:00,25.5,97,5.90,972.6,25.0,10.5,0
1998-07-12T06:00,30.4,74,0.30,974.5,25.3,6.3,1
1998-07-12T12:00,30.4,76,6.10,971.8,25.6,7.4,1
1998-07-12T18:00,26.3,94,4.60,975.5,25.2,5.4,0
1998-07-13T00:00,26.0,91,0.20,975.2,24.4,8.4,0
1998-07-13T06:00,28.5,82,0.00,976.2,25.1,11.1,1
1998-07-13T12:00,29.8,73,0.20,973.2,24.5,4.7,1
1998-07-13T18:00,26.5,93,0.60,975.6,25.2,5.4,0
1998-07-14T00:00,25.5,94,0.20,975.2,24.6,6.9,0
1998-07-14T06:00,30.6,75,0.00,976.4,25.6,9.4,1
1998-07-14T12:00,30.5,74,0.70,974.0,25.3,1.6,1
1998-07-14T18:00,27.6,88,0.00,976.5,25.3,2.0,0
1998-07-15T00:00,26.1,90,2.20,975.6,24.4,8.3,0
1998-07-15T06:00,28.7,83,3.40,976.4,25.5,6.6,1
1998-07-15T12:00,27.8,86,8.90,974.3,25.2,3.8,1
1998-07-15T18:00,25.9,98,6.50,976.3,25.5,2.8,0
1998-07-16T00:00,25.1,96,11.80,975.2,24.5,6.6,0
1998-07-16T06:00,27.4,85,4.50,977.3,24.6,8.4,1
1998-07-16T12:00,27.3,90,4.00,974.3,25.6,6.0,1
1998-07-16T18:00,25.8,96,7.90,976.2,25.2,5.4,0
1998-07-17T00:00,25.7,98,2.00,974.7,25.3,1.5,0
1998-07-17T06:00,30.2,73,0.00,976.1,24.7,11.9,1
1998-07-17T12:00,30.5,76,2.80,972.6,25.7,13.7,1
1998-07-17T18:00,26.8,93,5.80,976.2,25.6,2.2,0
1998-07-18T00:00,26.0,96,1.10,975.1,25.3,5.8,0
1998-07-18T06:00,31.1,69,0.40,978.2,24.7,12.9,1
1998-07-18T12:00,30.4,77,1.10,975.1,25.9,5.2,1
1998-07-18T18:00,26.6,93,3.20,979.4,25.4,4.5,0
1998-07-19T00:00,25.4,95,1.40,978.1,24.5,6.3,0
1998-07-19T06:00,30.9,69,0.50,980.0,24.6,7.2,1
1998-07-19T12:00,33.0,65,0.00,975.3,25.5,9.9,1
1998-07-19T18:00,27.1,93,5.70,977.0,25.8,6.5,0
1998-07-20T00:00,26.0,97,5.50,975.9,25.5,2.6,0
1998-07-20T06:00,31.7,64,0.00,977.1,24.0,13.7,1
1998-07-20T12:00,33.0,66,0.00,973.4,25.8,10.6,1
1998-07-20T18:00,27.5,89,5.00,976.5,25.5,5.4,0
1998-07-21T00:00,26.7,92,0.10,976.1,25.3,6.7,0
1998-07-21T06:00,32.0,63,0.00,977.7,24.0,12.8,1
1998-07-21T12:00,34.1,61,0.00,974.7,25.4,8.9,1
1998-07-21T18:00,29.6,74,0.00,976.0,24.5,8.8,0
1998-07-22T00:00,28.1,66,0.00,974.7,21.2,11.2,0
1998-07-22T06:00,33.4,58,0.00,976.9,24.1,19.6,1
1998-07-22T12:00,34.4,57,0.00,973.5,24.7,12.5,1
1998-07-22T18:00,29.9,65,0.00,974.5,22.7,11.0,0
1998-07-23T00:00,28.5,61,0.00,974.3,20.3,12.6,0
1998-07-23T06:00,33.7,58,0.00,976.3,24.2,18.2,1
1998-07-23T12:00,34.4,58,0.00,973.2,25.0,8.0,1
1998-07-23T18:00,29.7,69,0.00,974.6,23.4,11.0,0
1998-07-24T00:00,28.0,65,0.00,974.1,20.8,11.2,0
1998-07-24T06:00,33.3,59,0.00,975.8,24.1,16.9,1
1998-07-24T12:00,34.6,57,0.00,972.6,24.9,8.8,1
1998-07-24T18:00,30.0,69,0.00,973.5,23.6,9.7,0
1998-07-25T00:00,28.7,65,0.00,973.7,21.4,10.4,0
1998-07-25T06:00,32.4,61,0.00,976.0,23.9,14.0,1
1998-07-25T12:00,34.5,58,0.00,972.5,25.1,7.9,1
1998-07-25T18:00,29.6,75,0.00,974.3,24.6,5.4,0
1998-07-26T00:00,28.5,64,0.00,974.1,21.0,8.6,0
1998-07-26T06:00,33.5,56,0.00,976.1,23.6,11.6,1
1998-07-26T12:00,34.5,57,0.00,972.2,24.8,8.4,1
1998-07-26T18:00,29.9,71,0.00,973.5,24.1,8.0,0
1998-07-27T00:00,29.2,57,0.00,973.9,19.8,13.9,0
1998-07-27T06:00,34.8,52,0.00,975.4,23.4,16.6,1
1998-07-27T12:00,36.0,54,0.00,972.1,25.1,6.2,1
1998-07-27T18:00,30.6,67,0.00,973.7,23.9,8.5,0
1998-07-28T00:00,28.6,71,0.00,973.8,22.9,5.4,0
1998-07-28T06:00,34.7,56,0.00,976.2,24.7,5.5,1
1998-07-28T12:00,34.0,64,0.00,973.7,26.3,13.8,1
1998-07-28T18:00,28.2,88,1.20,975.6,26.0,14.8,0
1998-07-29T00:00,26.4,94,1.10,976.4,25.4,13.0,0
1998-07-29T06:00,29.3,79,2.40,978.6,25.3,10.2,1
1998-07-29T12:00,29.1,79,1.30,974.6,25.2,10.2,1
1998-07-29T18:00,27.2,91,0.00,977.1,25.6,6.6,0
1998-07-30T00:00,26.4,95,0.90,977.3,25.5,10.4,0
1998-07-30T06:00,31.7,67,0.00,978.3,24.9,12.4,1
1998-07-30T12:00,31.9,69,0.00,974.9,25.4,12.6,1
1998-07-30T18:00,28.0,85,0.00,977.1,25.3,9.6,0
1998-07-31T00:00,26.9,90,0.00,976.6,25.1,13.2,0
1998-07-31T06:00,32.2,70,0.00,978.2,26.0,11.5,1
1998-07-31T12:00,30.4,76,0.50,975.2,25.8,12.5,1
1998-07-31T18:00,28.4,85,0.00,977.5,25.6,11.6,0
1998-08-01T00:00,26.9,92,0.70,977.3,25.5,8.0,0
1998-08-01T06:00,31.0,73,0.10,978.2,25.7,7.6,1
1998-08-01T12:00,32.9,66,0.00,974.5,25.6,7.6,1
1998-08-01T18:00,28.6,87,0.00,977.2,26.2,9.7,0
1998-08-02T00:00,27.2,94,0.00,976.4,26.1,8.0,0
1998-08-02T06:00,31.9,76,0.20,977.1,27.1,5.6,1
1998-08-02T12:00,33.6,66,0.20,973.5,26.3,5.2,1
1998-08-02T18:00,29.8,81,0.30,975.4,26.1,9.5,0
1998-08-03T00:00,27.1,94,2.40,974.2,26.0,3.1,0
1998-08-03T06:00,32.2,73,0.30,976.9,26.8,5.9,1
1998-08-03T12:00,30.9,81,1.60,973.0,27.3,9.3,1
1998-08-03T18:00,28.4,87,2.70,975.4,26.0,6.1,0
1998-08-04T00:00,26.9,95,2.10,975.2,26.0,4.4,0
1998-08-04T06:00,33.0,61,0.40,975.6,24.4,17.6,1
1998-08-04T12:00,34.2,59,0.00,972.4,25.1,5.1,1
1998-08-04T18:00,28.7,84,0.60,974.5,25.7,5.4,0
1998-08-05T00:00,28.3,71,0.00,974.4,22.5,9.1,0
1998-08-05T06:00,31.9,62,0.00,976.2,23.7,11.9,1
1998-08-05T12:00,34.6,57,0.00,973.5,24.9,6.4,1
1998-08-05T18:00,29.1,80,0.30,975.3,25.3,8.4,0
1998-08-06T00:00,27.7,90,0.00,974.8,25.8,0.8,0
