time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),dew_point_2m (°C),wind_speed_10m (km/h),is_day ()
2012-12-10T18:00,17.0,71,0.00,910.7,11.6,9.2,0
2012-12-11T00:00,13.5,91,0.00,908.7,12.0,7.6,0
2012-12-11T06:00,26.5,34,0.00,914.3,9.5,10.7,1
2012-12-11T12:00,24.3,46,0.00,911.4,12.1,6.9,1
2012-12-11T18:00,17.2,78,0.00,911.7,13.3,9.0,0
2012-12-12T00:00,14.2,94,0.00,909.7,13.2,7.0,0
2012-12-12T06:00,26.6,38,0.00,914.5,10.9,6.3,1
2012-12-12T12:00,25.7,42,0.00,910.8,11.9,6.9,1
2012-12-12T18:00,18.0,78,0.00,911.7,14.1,9.1,0
2012-12-13T00:00,14.5,94,0.00,909.9,13.6,6.9,0
2012-12-13T06:00,26.1,38,0.00,915.1,10.6,7.1,1
2012-12-13T12:00,25.6,40,0.00,911.5,11.1,6.1,1
2012-12-13T18:00,17.9,84,0.00,913.4,15.2,13.6,0
2012-12-14T00:00,15.6,96,0.00,911.9,14.9,10.2,0
2012-12-14T06:00,25.6,36,0.00,916.3,9.3,12.0,1
2012-12-14T12:00,24.4,40,0.00,912.8,9.9,8.0,1
2012-12-14T18:00,17.0,80,0.00,914.8,13.5,12.0,0
2012-12-15T00:00,14.3,98,0.00,912.5,13.9,8.8,0
2012-12-15T06:00,23.8,37,0.00,916.4,8.1,15.1,1
2012-12-15T12:00,23.6,42,0.00,912.8,9.8,9.0,1
2012-12-15T18:00,16.3,79,0.00,914.3,12.6,10.8,0
2012-12-16T00:00,12.8,95,0.00,912.2,12.0,9.2,0
2012-12-16T06:00,24.0,38,0.00,916.6,8.7,19.5,1
2012-12-16T12:00,23.2,47,0.00,912.8,11.2,11.5,1
2012-12-16T18:00,16.8,83,0.00,914.3,13.8,10.7,0
2012-12-17T00:00,14.8,91,0.00,912.0,13.4,12.0,0
2012-12-17T06:00,23.9,51,0.00,915.4,13.2,23.0,1
2012-12-17T12:00,23.7,49,0.00,912.5,12.4,12.9,1
2012-12-17T18:00,17.2,91,0.00,913.1,15.6,12.7,0
2012-12-18T00:00,16.1,75,0.00,912.0,11.6,10.6,0
2012-12-18T06:00,24.3,46,0.00,915.5,11.9,19.2,1
2012-12-18T12:00,23.5,48,0.00,912.6,11.8,10.3,1
2012-12-18T18:00,16.6,85,0.00,912.9,14.1,10.7,0
2012-12-19T00:00,14.1,83,0.00,910.4,11.3,11.3,0
2012-12-19T06:00,24.2,38,0.00,914.5,8.8,14.2,1
2012-12-19T12:00,24.1,49,0.00,910.7,12.6,6.9,1
2012-12-19T18:00,17.3,80,0.00,912.0,13.8,10.5,0
2012-12-20T00:00,14.8,95,0.00,909.3,14.0,11.1,0
2012-12-20T06:00,25.3,34,0.00,912.5,8.2,13.6,1
2012-12-20T12:00,24.7,45,0.00,909.8,11.9,10.3,1
2012-12-20T18:00,16.9,83,0.00,911.5,14.0,10.3,0
2012-12-21T00:00,14.3,98,0.00,909.6,14.0,10.8,0
2012-12-21T06:00,24.7,45,0.00,913.4,12.1,12.2,1
2012-12-21T12:00,24.5,47,0.00,910.7,12.5,7.9,1
2012-12-21T18:00,17.2,84,0.00,911.8,14.4,7.9,0
2012-12-22T00:00,14.1,99,0.00,910.0,14.0,8.9,0
2012-12-22T06:00,25.3,29,0.00,914.4,6.0,11.8,1
2012-12-22T12:00,24.6,32,0.00,910.7,6.6,7.6,1
2012-12-22T18:00,16.8,78,0.00,912.5,12.9,9.7,0
2012-12-23T00:00,13.6,96,0.00,909.6,13.0,7.5,0
2012-12-23T06:00,24.7,42,0.00,914.0,10.8,13.6,1
2012-12-23T12:00,24.6,42,0.00,910.8,10.9,7.6,1
2012-12-23T18:00,17.1,82,0.00,912.6,14.0,11.3,0
2012-12-24T00:00,16.2,92,0.00,910.5,14.9,9.5,0
2012-12-24T06:00,23.6,47,0.00,913.5,11.7,7.6,1
2012-12-24T12:00,25.1,35,0.00,909.8,8.7,6.3,1
2012-12-24T18:00,17.4,74,0.00,911.2,12.7,10.5,0
2012-12-25T00:00,14.8,98,0.00,909.4,14.5,10.4,0
2012-12-25T06:00,25.0,38,0.00,912.8,9.7,13.8,1
2012-12-25T12:00,25.1,42,0.00,908.9,11.4,8.4,1
2012-12-25T18:00,17.6,76,0.00,909.9,13.3,10.2,0
2012-12-26T00:00,14.8,95,0.00,908.3,14.0,8.9,0
2012-12-26T06:00,24.8,43,0.00,912.3,11.5,14.8,1
2012-12-26T12:00,25.6,43,0.00,909.4,12.1,6.7,1
2012-12-26T18:00,18.3,80,0.00,910.8,14.7,11.4,0
2012-12-27T00:00,15.5,90,0.00,908.1,13.9,10.2,0
2012-12-27T06:00,25.6,44,0.00,912.4,12.6,12.9,1
2012-12-27T12:00,25.5,46,0.00,908.6,13.1,8.0,1
2012-12-27T18:00,17.7,87,0.00,910.4,15.4,13.5,0
2012-12-28T00:00,16.0,85,0.00,907.9,13.5,10.1,0
2012-12-28T06:00,25.1,49,0.00,912.2,13.7,8.6,1
2012-12-28T12:00,24.3,54,0.00,908.2,14.5,7.8,1
2012-12-28T18:00,19.2,79,0.00,909.8,15.5,9.5,0
2012-12-29T00:00,18.6,88,0.30,908.8,16.6,9.0,0
2012-12-29T06:00,24.6,67,0.50,911.7,18.1,15.1,1
2012-12-29T12:00,23.0,77,0.20,908.9,18.9,12.3,1
2012-12-29T18:00,20.7,91,0.00,911.2,19.2,9.5,0
2012-12-30T00:00,20.2,95,0.00,909.0,19.3,9.7,0
2012-12-30T06:00,25.1,66,0.50,912.8,18.3,14.1,1
2012-12-30T12:00,24.6,70,0.20,909.6,18.8,8.4,1
2012-12-30T18:00,20.1,95,1.30,911.9,19.3,8.9,0
2012-12-31T00:00,19.3,98,0.00,909.8,18.9,12.6,0
2012-12-31T06:00,24.8,62,0.10,912.6,17.1,9.8,1
2012-12-31T12:00,25.6,56,0.00,910.0,16.3,8.7,1
2012-12-31T18:00,19.9,91,0.00,911.8,18.4,10.8,0
2013-01-01T00:00,18.9,96,0.00,910.9,18.2,6.1,0
2013-01-01T06:00,26.4,53,0.00,914.0,16.0,7.6,1
2013-01-01T12:00,27.2,44,0.00,911.1,13.8,8.4,1
2013-01-01T18:00,19.7,80,0.00,912.4,16.1,9.0,0
2013-01-02T00:00,16.9,99,0.00,910.9,16.7,5.2,0
2013-01-02T06:00,26.4,41,0.00,915.3,12.2,5.5,1
2013-01-02T12:00,27.2,33,0.00,912.1,9.8,6.7,1
2013-01-02T18:00,18.9,70,0.00,912.7,13.2,10.8,0
2013-01-03T00:00,15.2,92,0.00,910.5,14.0,7.9,0
2013-01-03T06:00,28.1,37,0.00,915.4,12.1,3.7,1
2013-01-03T12:00,28.4,33,0.00,912.2,10.5,5.6,1
2013-01-03T18:00,19.6,73,0.00,913.2,14.7,9.1,0
2013-01-04T00:00,16.7,92,0.00,911.3,15.4,6.1,0
2013-01-04T06:00,27.7,41,0.00,914.7,13.2,4.2,1
2013-01-04T12:00,28.4,33,0.00,911.0,10.6,4.6,1
2013-01-04T18:00,20.8,71,0.00,912.2,15.3,10.2,0
2013-01-05T00:00,17.3,92,0.00,909.1,16.1,4.8,0
2013-01-05T06:00,27.1,39,0.00,913.1,11.8,8.3,1
2013-01-05T12:00,28.0,33,0.00,909.7,10.1,4.0,1
2013-01-05T18:00,19.5,85,0.00,910.9,16.9,12.1,0
2013-01-06T00:00,17.5,99,0.00,909.7,17.3,9.8,0
2013-01-06T06:00,25.8,47,0.00,913.6,13.8,5.9,1
2013-01-06T12:00,27.6,37,0.00,910.5,11.5,3.6,1
2013-01-06T18:00,20.2,73,0.00,911.6,15.3,14.7,0
2013-01-07T00:00,17.5,94,0.00,910.0,16.4,10.1,0
2013-01-07T06:00,26.9,37,0.00,914.3,11.1,10.6,1
2013-01-07T12:00,27.3,35,0.00,910.6,10.5,9.1,1
2013-01-07T18:00,19.3,70,0.00,912.1,13.7,12.6,0
2013-01-08T00:00,16.3,83,0.00,910.6,13.3,6.9,0
2013-01-08T06:00,27.2,29,0.00,915.1,7.6,7.9,1
2013-01-08T12:00,28.1,27,0.00,911.4,7.1,4.8,1
2013-01-08T18:00,19.0,62,0.00,913.1,11.5,12.3,0
2013-01-09T00:00,16.8,69,0.00,910.7,11.1,8.3,0
2013-01-09T06:00,26.4,35,0.00,915.6,9.8,14.8,1
2013-01-09T12:00,27.2,36,0.00,911.8,10.7,4.6,1
2013-01-09T18:00,19.8,65,0.00,913.0,13.0,10.5,0
2013-01-10T00:00,16.1,94,0.00,911.0,15.2,7.3,0
2013-01-10T06:00,25.9,39,0.00,915.1,10.8,9.0,1
2013-01-10T12:00,27.0,32,0.00,911.8,8.8,3.6,1
2013-01-10T18:00,18.7,59,0.00,912.7,10.5,11.3,0
2013-01-11T00:00,15.2,96,0.00,911.1,14.5,7.0,0
2013-01-11T06:00,25.5,42,0.00,914.9,11.8,11.4,1
2013-01-11T12:00,26.8,35,0.00,912.3,10.2,8.9,1
2013-01-11T18:00,18.7,67,0.00,913.7,12.4,10.4,0
2013-01-12T00:00,14.8,96,0.00,912.0,14.1,7.6,0
2013-01-12T06:00,25.3,39,0.00,915.9,10.2,12.1,1
2013-01-12T12:00,26.6,29,0.00,913.4,7.0,5.8,1
2013-01-12T18:00,17.6,60,0.00,913.2,9.9,8.4,0
2013-01-13T00:00,13.2,93,0.00,911.2,12.1,7.2,0
2013-01-13T06:00,26.0,32,0.00,914.7,8.1,13.5,1
2013-01-13T12:00,26.5,25,0.00,912.6,4.8,9.0,1
2013-01-13T18:00,17.3,52,0.00,911.9,7.3,10.5,0
2013-01-14T00:00,12.9,84,0.00,909.8,10.2,8.1,0
2013-01-14T06:00,26.4,22,0.00,915.0,3.0,14.4,1
2013-01-14T12:00,26.5,24,0.00,912.8,4.2,10.0,1
2013-01-14T18:00,17.4,57,0.00,912.4,8.7,10.8,0
2013-01-15T00:00,12.7,88,0.00,910.2,10.7,7.3,0
2013-01-15T06:00,26.2,21,0.00,915.4,1.9,15.5,1
2013-01-15T12:00,26.0,23,0.00,913.5,3.5,12.6,1
2013-01-15T18:00,17.1,62,0.00,913.3,9.8,9.7,0
2013-01-16T00:00,13.6,90,0.00,911.9,12.0,9.5,0
2013-01-16T06:00,25.3,30,0.00,916.2,6.7,15.5,1
2013-01-16T12:00,25.6,31,0.00,913.5,7.4,12.5,1
2013-01-16T18:00,17.4,67,0.00,913.2,11.2,11.3,0
2013-01-17T00:00,14.3,98,0.00,912.9,14.0,8.6,0
2013-01-17T06:00,24.7,29,0.00,916.6,5.3,13.4,1
2013-01-17T12:00,25.0,37,0.00,913.6,9.1,13.0,1
2013-01-17T18:00,17.0,72,0.00,913.4,12.0,10.7,0
2013-01-18T00:00,13.4,98,0.00,912.0,13.1,8.7,0
2013-01-18T06:00,23.7,34,0.00,916.0,7.1,8.0,1
2013-01-18T12:00,26.0,32,0.00,912.8,8.1,6.3,1
2013-01-18T18:00,17.4,74,0.00,913.2,12.7,13.6,0
2013-01-19T00:00,15.5,96,0.00,913.0,14.9,8.1,0
2013-01-19T06:00,24.8,42,0.00,916.1,11.0,6.8,1
2013-01-19T12:00,27.1,28,0.00,912.8,7.2,5.2,1
2013-01-19T18:00,18.0,58,0.00,913.7,9.6,11.5,0
2013-01-20T00:00,14.0,91,0.00,912.1,12.6,8.3,0
2013-01-20T06:00,24.9,35,0.00,915.8,8.5,8.3,1
2013-01-20T12:00,27.0,29,0.00,912.9,7.7,2.3,1
2013-01-20T18:00,18.4,52,0.00,913.1,8.5,11.6,0
2013-01-21T00:00,16.4,96,0.00,913.2,15.8,9.4,0
2013-01-21T06:00,25.2,44,0.00,917.0,12.2,5.5,1
2013-01-21T12:00,27.1,30,0.00,913.5,7.9,7.1,1
2013-01-21T18:00,18.3,58,0.00,914.4,10.0,15.1,0
2013-01-22T00:00,14.9,73,0.00,912.7,10.2,10.1,0
2013-01-22T06:00,25.2,30,0.00,916.9,6.2,14.1,1
2013-01-22T12:00,26.3,29,0.00,913.7,6.6,7.8,1
2013-01-22T18:00,18.1,62,0.00,914.6,10.7,14.2,0
2013-01-23T00:00,14.2,96,0.00,912.7,13.5,10.5,0
2013-01-23T06:00,24.9,25,0.00,916.9,3.4,10.5,1
2013-01-23T12:00,25.9,26,0.00,913.9,4.8,7.4,1
2013-01-23T18:00,17.5,67,0.00,914.7,11.4,13.9,0
2013-01-24T00:00,13.7,94,0.00,912.2,12.8,9.0,0
2013-01-24T06:00,25.2,20,0.00,916.4,0.3,7.6,1
2013-01-24T12:00,26.2,22,0.00,913.2,2.7,7.6,1
2013-01-24T18:00,17.6,54,0.00,913.4,8.3,15.5,0
2013-01-25T00:00,13.8,96,0.00,912.6,13.2,11.9,0
2013-01-25T06:00,25.0,24,0.00,917.0,3.0,10.2,1
2013-01-25T12:00,26.4,20,0.00,913.2,1.7,7.7,1
2013-01-25T18:00,17.5,56,0.00,914.2,8.5,13.4,0
2013-01-26T00:00,13.1,89,0.00,911.7,11.3,8.7,0
2013-01-26T06:00,25.5,16,0.00,916.7,-2.1,12.3,1
2013-01-26T12:00,25.8,22,0.00,913.8,2.7,8.0,1
2013-01-26T18:00,17.8,57,0.00,914.6,9.1,14.5,0
2013-01-27T00:00,14.1,86,0.00,912.6,11.7,9.7,0
2013-01-27T06:00,25.7,22,0.00,917.1,2.1,13.5,1
2013-01-27T12:00,26.1,24,0.00,913.8,4.2,7.8,1
2013-01-27T18:00,18.1,59,0.00,913.8,9.9,14.2,0
2013-01-28T00:00,14.5,91,0.00,912.4,13.0,7.6,0
2013-01-28T06:00,25.8,29,0.00,916.1,6.4,8.3,1
2013-01-28T12:00,27.0,25,0.00,913.0,5.5,2.9,1
2013-01-28T18:00,18.5,60,0.00,913.8,10.7,11.7,0
2013-01-29T00:00,15.4,96,0.00,911.9,14.7,7.4,0
2013-01-29T06:00,25.9,39,0.00,915.6,10.9,5.5,1
2013-01-29T12:00,27.3,28,0.00,912.6,7.4,0.8,1
2013-01-29T18:00,19.8,59,0.00,913.4,11.5,13.9,0
2013-01-30T00:00,16.0,95,0.00,912.3,15.2,8.9,0
2013-01-30T06:00,26.3,36,0.00,915.8,10.1,12.6,1
2013-01-30T12:00,27.1,31,0.00,913.0,8.8,8.7,1
2013-01-30T18:00,19.3,72,0.00,913.7,14.1,17.0,0
2013-01-31T00:00,17.2,91,0.00,913.2,15.7,13.4,0
2013-01-31T06:00,26.3,30,0.00,916.3,7.3,14.4,1
2013-01-31T12:00,26.8,28,0.00,913.0,6.6,11.7,1
2013-01-31T18:00,18.5,62,0.00,914.5,11.1,16.5,0
2013-02-01T00:00,14.6,82,0.00,912.8,11.5,8.7,0
2013-02-01T06:00,25.7,29,0.00,916.1,6.3,12.3,1
2013-02-01T12:00,26.6,28,0.00,912.9,6.6,9.4,1
2013-02-01T18:00,18.0,62,0.00,913.9,10.6,11.9,0
2013-02-02T00:00,14.1,84,0.00,911.5,11.5,6.2,0
2013-02-02T06:00,24.9,24,0.00,916.0,2.7,11.0,1
2013-02-02T12:00,26.3,23,0.00,912.4,3.7,9.1,1
2013-02-02T18:00,17.5,51,0.00,912.9,7.3,10.5,0
2013-02-03T00:00,13.6,74,0.00,910.9,9.0,7.0,0
2013-02-03T06:00,25.4,18,0.00,915.8,-0.8,9.7,1
2013-02-03T12:00,26.7,19,0.00,912.2,0.8,6.2,1
2013-02-03T18:00,18.1,50,0.00,913.4,7.5,12.6,0
2013-02-04T00:00,14.0,93,0.00,911.6,12.9,9.5,0
2013-02-04T06:00,25.7,28,0.00,916.0,6.0,8.6,1
2013-02-04T12:00,26.9,26,0.00,913.0,5.8,8.5,1
2013-02-04T18:00,19.0,64,0.00,914.0,12.1,13.8,0
2013-02-05T00:00,16.6,95,0.00,912.8,15.8,9.3,0
2013-02-05T06:00,25.5,45,0.00,916.5,12.7,9.7,1
2013-02-05T12:00,27.3,37,0.00,913.5,11.1,10.0,1
2013-02-05T18:00,20.1,84,0.00,915.0,17.3,11.9,0
2013-02-06T00:00,18.0,96,0.00,914.0,17.4,10.2,0
2013-02-06T06:00,26.2,50,0.00,917.0,14.9,7.7,1
2013-02-06T12:00,27.5,40,0.00,913.0,12.6,7.6,1
2013-02-06T18:00,21.5,61,0.00,914.7,13.7,11.5,0
2013-02-07T00:00,17.5,95,0.00,911.5,16.7,7.1,0
2013-02-07T06:00,27.4,45,0.00,914.9,14.3,3.6,1
2013-02-07T12:00,27.9,39,0.00,911.2,12.8,2.9,1
2013-02-07T18:00,22.5,60,0.00,912.0,14.4,3.1,0
2013-02-08T00:00,19.2,70,0.00,910.6,13.6,5.0,0
2013-02-08T06:00,26.8,46,0.00,914.2,14.3,2.3,1
2013-02-08T12:00,27.7,41,0.00,910.8,13.4,2.9,1
2013-02-08T18:00,22.4,61,0.00,912.1,14.4,7.4,0
2013-02-09T00:00,18.5,86,0.00,910.2,16.1,8.2,0
2013-02-09T06:00,27.8,41,0.00,914.1,13.4,9.7,1
2013-02-09T12:00,28.7,30,0.00,910.1,9.7,11.6,1
2013-02-09T18:00,20.1,64,0.00,912.4,13.0,15.5,0
2013-02-10T00:00,16.0,88,0.00,910.6,14.1,10.9,0
2013-02-10T06:00,26.4,35,0.00,914.4,9.7,13.0,1
2013-02-10T12:00,28.1,31,0.00,911.0,9.5,14.1,1
2013-02-10T18:00,19.5,72,0.00,912.4,14.2,14.4,0
2013-02-11T00:00,15.6,94,0.00,910.3,14.7,11.2,0
2013-02-11T06:00,25.9,35,0.00,914.6,9.5,18.7,1
2013-02-11T12:00,26.3,34,0.00,911.5,9.2,17.4,1
2013-02-11T18:00,19.4,67,0.00,913.2,13.1,12.6,0
2013-02-12T00:00,16.8,74,0.00,910.0,12.1,8.1,0
2013-02-12T06:00,27.3,34,0.00,914.0,10.1,15.1,1
2013-02-12T12:00,27.5,35,0.00,910.4,10.8,14.2,1
2013-02-12T18:00,20.3,57,0.00,912.2,11.4,14.1,0
2013-02-13T00:00,17.7,53,0.00,910.3,8.1,10.1,0
2013-02-13T06:00,27.5,23,0.00,914.0,4.3,13.7,1
2013-02-13T12:00,25.6,41,0.00,910.3,11.3,12.6,1
2013-02-13T18:00,21.4,65,0.10,912.1,14.5,10.5,0
2013-02-14T00:00,19.3,80,0.00,910.5,15.8,9.0,0
2013-02-14T06:00,24.1,56,0.00,914.2,14.8,12.1,1
2013-02-14T12:00,25.2,50,0.00,910.3,14.1,13.8,1
2013-02-14T18:00,20.7,72,0.00,912.6,15.6,10.3,0
2013-02-15T00:00,18.4,92,0.00,910.2,17.1,6.3,0
2013-02-15T06:00,26.5,53,0.10,914.6,16.2,11.0,1
2013-02-15T12:00,25.0,61,1.40,909.7,17.0,10.8,1
2013-02-15T18:00,21.2,79,0.20,911.6,17.5,3.1,0
2013-02-16T00:00,18.9,89,0.00,908.8,17.1,5.0,0
2013-02-16T06:00,26.5,58,0.00,913.0,17.5,8.2,1
2013-02-16T12:00,25.9,56,0.90,908.8,16.4,15.3,1
2013-02-16T18:00,20.3,94,0.90,910.8,19.2,4.1,0
2013-02-17T00:00,19.9,88,0.10,908.8,17.8,4.4,0
2013-02-17T06:00,26.2,55,0.50,912.7,16.5,13.0,1
2013-02-17T12:00,27.0,52,0.20,908.8,16.4,8.0,1
2013-02-17T18:00,20.6,89,0.60,910.9,18.7,4.5,0
2013-02-18T00:00,19.7,93,6.30,909.1,18.6,2.5,0
2013-02-18T06:00,24.6,64,0.60,912.6,17.3,9.5,1
2013-02-18T12:00,26.5,49,0.00,909.2,15.0,8.6,1
2013-02-18T18:00,19.2,95,0.00,910.9,18.3,12.0,0
2013-02-19T00:00,20.0,90,0.00,910.7,18.3,10.5,0
2013-02-19T06:00,26.6,51,0.00,914.3,15.7,7.2,1
2013-02-19T12:00,28.4,38,0.00,910.4,12.6,6.5,1
2013-02-19T18:00,20.4,88,0.00,913.0,18.4,13.9,0
2013-02-20T00:00,18.8,94,0.00,911.0,17.8,7.7,0
2013-02-20T06:00,26.5,51,0.00,915.0,15.4,7.3,1
2013-02-20T12:00,28.5,33,0.00,911.0,10.7,11.2,1
2013-02-20T18:00,19.7,67,0.00,913.0,13.4,14.2,0
2013-02-21T00:00,16.7,96,0.00,911.3,16.0,6.8,0
2013-02-21T06:00,27.7,28,0.00,916.2,7.6,10.5,1
2013-02-21T12:00,28.5,25,0.00,912.5,6.4,11.3,1
2013-02-21T18:00,19.4,71,0.00,914.6,14.1,13.4,0
2013-02-22T00:00,15.5,93,0.00,912.1,14.3,8.3,0
2013-02-22T06:00,27.3,26,0.00,916.9,6.0,13.4,1
2013-02-22T12:00,28.1,25,0.00,913.0,6.5,13.1,1
2013-02-22T18:00,19.3,69,0.00,914.2,13.4,11.7,0
2013-02-23T00:00,15.3,97,0.00,912.2,14.8,7.8,0
2013-02-23T06:00,27.1,27,0.00,917.1,6.3,9.4,1
2013-02-23T12:00,28.9,21,0.00,913.3,4.0,8.6,1
2013-02-23T18:00,19.4,58,0.00,914.1,10.8,12.8,0
2013-02-24T00:00,14.6,90,0.00,910.8,13.0,7.2,0
2013-02-24T06:00,28.8,17,0.00,916.2,1.1,9.8,1
2013-02-24T12:00,29.4,12,0.00,912.5,-2.5,9.9,1
2013-02-24T18:00,19.0,46,0.00,913.8,7.1,11.6,0
2013-02-25T00:00,13.5,87,0.00,910.1,11.5,8.1,0
2013-02-25T06:00,28.6,12,0.00,916.6,-3.2,10.7,1
2013-02-25T12:00,28.9,11,0.00,913.3,-4.1,12.3,1
2013-02-25T18:00,18.9,32,0.00,914.4,2.0,13.0,0
2013-02-26T00:00,14.2,61,0.00,910.6,6.9,8.6,0
2013-02-26T06:00,29.1,14,0.00,917.0,-1.5,17.7,1
2013-02-26T12:00,29.1,14,0.00,913.1,-1.0,12.0,1
2013-02-26T18:00,20.0,39,0.00,914.3,5.6,15.6,0
2013-02-27T00:00,16.3,57,0.00,911.6,7.7,7.9,0
2013-02-27T06:00,28.2,22,0.00,916.8,4.4,6.2,1
2013-02-27T12:00,30.1,17,0.00,912.8,2.1,6.5,1
2013-02-27T18:00,20.7,36,0.00,913.4,5.1,13.3,0
2013-02-28T00:00,16.2,64,0.00,910.0,9.5,7.9,0
2013-02-28T06:00,29.6,19,0.00,915.0,3.7,16.2,1
2013-02-28T12:00,30.1,16,0.00,911.1,1.1,11.7,1
2013-02-28T18:00,20.8,45,0.00,913.2,8.6,14.4,0
2013-03-01T00:00,17.1,63,0.00,910.4,9.9,7.7,0
2013-03-01T06:00,29.9,12,0.00,915.3,-2.8,15.6,1
2013-03-01T12:00,29.8,14,0.00,911.8,-0.9,14.1,1
2013-03-01T18:00,20.9,34,0.00,913.4,4.4,14.8,0
2013-03-02T00:00,18.4,32,0.00,911.0,1.6,11.4,0
2013-03-02T06:00,29.6,14,0.00,915.9,-0.6,18.6,1
2013-03-02T12:00,29.7,19,0.00,912.7,3.6,13.1,1
2013-03-02T18:00,21.0,49,0.00,914.1,9.9,14.3,0
2013-03-03T00:00,16.8,63,0.00,910.8,9.7,7.3,0
2013-03-03T06:00,29.3,15,0.00,915.7,-0.3,17.2,1
2013-03-03T12:00,30.0,16,0.00,912.2,1.7,12.6,1
2013-03-03T18:00,20.5,47,0.00,914.3,8.8,14.1,0
2013-03-04T00:00,15.9,58,0.00,910.2,7.7,8.3,0
2013-03-04T06:00,28.9,8,0.00,915.4,-8.3,15.2,1
2013-03-04T12:00,29.2,17,0.00,912.2,1.3,12.7,1
2013-03-04T18:00,21.2,59,0.00,913.7,12.9,13.0,0
2013-03-05T00:00,18.1,73,0.00,910.7,13.1,8.6,0
2013-03-05T06:00,28.6,37,0.00,915.3,12.6,15.8,1
2013-03-05T12:00,28.0,42,0.00,911.3,13.7,17.1,1
2013-03-05T18:00,21.5,77,0.00,913.9,17.2,16.2,0
2013-03-06T00:00,19.1,91,0.00,911.7,17.6,13.7,0
2013-03-06T06:00,25.7,58,0.20,915.7,16.7,20.0,1
2013-03-06T12:00,25.0,63,1.20,912.6,17.5,11.3,1
2013-03-06T18:00,20.8,87,0.30,914.5,18.6,12.1,0
2013-03-07T00:00,20.0,91,0.00,912.5,18.4,9.0,0
2013-03-07T06:00,28.1,51,0.00,916.3,16.9,14.4,1
2013-03-07T12:00,23.7,76,2.50,912.7,19.3,11.5,1
2013-03-07T18:00,20.3,95,2.10,915.2,19.4,9.4,0
2013-03-08T00:00,19.7,97,0.00,912.6,19.2,8.2,0
2013-03-08T06:00,28.6,42,0.00,916.9,14.4,9.5,1
2013-03-08T12:00,28.2,40,0.00,912.7,13.4,6.9,1
2013-03-08T18:00,22.8,67,0.00,915.4,16.4,12.4,0
2013-03-09T00:00,19.6,87,0.00,912.3,17.3,6.2,0
2013-03-09T06:00,29.8,35,0.00,916.0,12.9,5.2,1
2013-03-09T12:00,30.6,28,0.00,911.0,10.1,3.3,1
2013-03-09T18:00,22.4,72,0.00,913.4,17.1,12.5,0
2013-03-10T00:00,19.3,96,0.00,910.5,18.6,6.1,0
2013-03-10T06:00,29.9,33,0.00,914.5,12.0,8.4,1
2013-03-10T12:00,31.3,25,0.00,910.3,8.8,6.6,1
2013-03-10T18:00,23.3,60,0.00,912.8,15.1,11.9,0
2013-03-11T00:00,19.3,86,0.00,910.4,16.9,5.4,0
2013-03-11T06:00,30.3,31,0.00,915.1,11.2,7.8,1
2013-03-11T12:00,31.0,27,0.00,911.5,9.8,8.9,1
2013-03-11T18:00,23.4,47,0.00,913.8,11.3,8.2,0
2013-03-12T00:00,19.5,67,0.00,911.1,13.2,6.1,0
2013-03-12T06:00,30.3,31,0.00,915.5,11.5,3.4,1
2013-03-12T12:00,31.5,24,0.00,911.1,8.7,2.2,1
2013-03-12T18:00,24.1,41,0.00,914.1,10.0,8.0,0
2013-03-13T00:00,19.8,61,0.00,911.3,12.1,5.7,0
2013-03-13T06:00,31.3,18,0.00,915.7,4.3,3.7,1
2013-03-13T12:00,32.2,17,0.00,911.2,4.3,8.9,1
2013-03-13T18:00,23.0,43,0.00,912.9,9.9,9.7,0
2013-03-14T00:00,18.9,63,0.00,910.0,11.6,7.6,0
2013-03-14T06:00,30.6,23,0.00,915.3,7.0,7.4,1
2013-03-14T12:00,31.2,20,0.00,911.3,5.3,12.1,1
2013-03-14T18:00,22.4,45,0.00,912.9,9.9,13.4,0
2013-03-15T00:00,18.0,73,0.00,910.8,13.1,5.9,0
2013-03-15T06:00,29.5,22,0.00,915.6,5.4,10.2,1
2013-03-15T12:00,30.2,26,0.00,912.0,8.3,13.4,1
2013-03-15T18:00,21.8,69,0.00,913.9,15.8,15.4,0
2013-03-16T00:00,18.0,87,0.00,911.7,15.8,5.6,0
2013-03-16T06:00,28.8,30,0.00,916.2,9.3,7.9,1
2013-03-16T12:00,30.4,23,0.00,912.7,6.8,8.6,1
2013-03-16T18:00,22.5,55,0.00,914.5,13.1,14.8,0
2013-03-17T00:00,19.6,74,0.00,912.5,14.7,6.0,0
2013-03-17T06:00,29.6,34,0.00,915.6,12.1,3.5,1
2013-03-17T12:00,31.8,23,0.00,911.2,8.2,4.7,1
2013-03-17T18:00,23.6,45,0.00,913.4,10.8,14.3,0
2013-03-18T00:00,19.6,54,0.00,910.3,10.0,8.2,0
2013-03-18T06:00,30.2,27,0.00,913.8,9.0,5.8,1
2013-03-18T12:00,31.9,14,0.00,909.8,0.7,6.8,1
2013-03-18T18:00,22.5,39,0.00,911.1,7.8,14.1,0
2013-03-19T00:00,18.0,67,0.00,908.9,11.8,6.0,0
2013-03-19T06:00,31.1,17,0.00,914.2,3.6,6.4,1
2013-03-19T12:00,32.4,16,0.00,910.0,3.6,9.1,1
2013-03-19T18:00,23.1,49,0.00,912.5,11.7,12.6,0
